Date,EUR,USD
2021-04-23,4.9257000000,4.0852000000
2021-04-24,4.9257000000,4.0852000000
2021-04-25,4.9257000000,4.0852000000
2021-04-26,4.9238000000,4.0694000000
2021-04-27,4.9260000000,4.0837000000
2021-04-28,4.9270000000,4.0827000000
2021-04-29,4.9247000000,4.0621000000
2021-04-30,4.9247000000,4.0621000000
2021-05-01,4.9247000000,4.0621000000
2021-05-02,4.9247000000,4.0621000000
2021-05-03,4.9247000000,4.0621000000
2021-05-04,4.9256000000,4.1011000000
2021-05-05,4.9254000000,4.1035000000
2021-05-06,4.9266000000,4.0881000000
2021-05-07,4.9262000000,4.0800000000
2021-05-08,4.9262000000,4.0800000000
2021-05-09,4.9262000000,4.0800000000
2021-05-10,4.9259000000,4.0492000000
2021-05-11,4.9265000000,4.0491000000
2021-05-12,4.9263000000,4.0599000000
2021-05-13,4.9265000000,4.0823000000
2021-05-14,4.9253000000,4.0683000000
2021-05-15,4.9253000000,4.0683000000
2021-05-16,4.9253000000,4.0683000000
2021-05-17,4.9256000000,4.0527000000
2021-05-18,4.9268000000,4.0326000000
2021-05-19,4.9267000000,4.0341000000
2021-05-20,4.9265000000,4.0426000000
2021-05-21,4.9268000000,4.0281000000
2021-05-22,4.9268000000,4.0281000000
2021-05-23,4.9268000000,4.0281000000
2021-05-24,4.9261000000,4.0356000000
2021-05-25,4.9246000000,4.0189000000
2021-05-26,4.9225000000,4.0200000000
2021-05-27,4.9160000000,4.0325000000
2021-05-28,4.9190000000,4.0373000000
2021-05-29,4.9190000000,4.0373000000
2021-05-30,4.9190000000,4.0373000000
2021-05-31,4.9198000000,4.0361000000
2021-06-01,4.9198000000,4.0361000000
2021-06-02,4.9197000000,4.0400000000
2021-06-03,4.9227000000,4.0381000000
2021-06-04,4.9228000000,4.0636000000
2021-06-05,4.9228000000,4.0636000000
2021-06-06,4.9228000000,4.0636000000
2021-06-07,4.9230000000,4.0480000000
2021-06-08,4.9229000000,4.0446000000
2021-06-09,4.9232000000,4.0392000000
2021-06-10,4.9218000000,4.0459000000
2021-06-11,4.9202000000,4.0467000000
2021-06-12,4.9202000000,4.0467000000
2021-06-13,4.9202000000,4.0467000000
2021-06-14,4.9188000000,4.0604000000
2021-06-15,4.9243000000,4.0623000000
2021-06-16,4.9241000000,4.0620000000
2021-06-17,4.9242000000,4.1226000000
2021-06-18,4.9250000000,4.1340000000
2021-06-19,4.9250000000,4.1340000000
2021-06-20,4.9250000000,4.1340000000
2021-06-21,4.9250000000,4.1340000000
2021-06-22,4.9253000000,4.1431000000
2021-06-23,4.9259000000,4.1259000000
2021-06-24,4.9242000000,4.1233000000
2021-06-25,4.9254000000,4.1241000000
2021-06-26,4.9254000000,4.1241000000
2021-06-27,4.9254000000,4.1241000000
2021-06-28,4.9260000000,4.1256000000
2021-06-29,4.9262000000,4.1357000000
2021-06-30,4.9267000000,4.1425000000
2021-07-01,4.9261000000,4.1555000000
2021-07-02,4.9269000000,4.1660000000
2021-07-03,4.9269000000,4.1660000000
2021-07-04,4.9269000000,4.1660000000
2021-07-05,4.9266000000,4.1484000000
2021-07-06,4.9265000000,4.1619000000
2021-07-07,4.9270000000,4.1655000000
2021-07-08,4.9268000000,4.1640000000
2021-07-09,4.9281000000,4.1596000000
2021-07-10,4.9281000000,4.1596000000
2021-07-11,4.9281000000,4.1596000000
2021-07-12,4.9275000000,4.1566000000
2021-07-13,4.9278000000,4.1625000000
2021-07-14,4.9283000000,4.1792000000
2021-07-15,4.9277000000,4.1607000000
2021-07-16,4.9274000000,4.1687000000
2021-07-17,4.9274000000,4.1687000000
2021-07-18,4.9274000000,4.1687000000
2021-07-19,4.9262000000,4.1824000000
2021-07-20,4.9253000000,4.1736000000
2021-07-21,4.9247000000,4.1843000000
2021-07-22,4.9241000000,4.1740000000
2021-07-23,4.9219000000,4.1823000000
2021-07-24,4.9219000000,4.1823000000
2021-07-25,4.9219000000,4.1823000000
2021-07-26,4.9208000000,4.1716000000
2021-07-27,4.9194000000,4.1766000000
2021-07-28,4.9197000000,4.1624000000
2021-07-29,4.9209000000,4.1443000000
2021-07-30,4.9198000000,4.1348000000
2021-07-31,4.9198000000,4.1348000000
2021-08-01,4.9198000000,4.1348000000
2021-08-02,4.9171000000,4.1348000000
2021-08-03,4.9183000000,4.1388000000
2021-08-04,4.9184000000,4.1486000000
2021-08-05,4.9176000000,4.1551000000
2021-08-06,4.9145000000,4.1617000000
2021-08-07,4.9145000000,4.1617000000
2021-08-08,4.9145000000,4.1617000000
2021-08-09,4.9131000000,4.1783000000
2021-08-10,4.9161000000,4.1928000000
2021-08-11,4.9158000000,4.1972000000
2021-08-12,4.9148000000,4.1849000000
2021-08-13,4.9118000000,4.1811000000
2021-08-14,4.9118000000,4.1811000000
2021-08-15,4.9118000000,4.1811000000
2021-08-16,4.9120000000,4.1685000000
2021-08-17,4.9232000000,4.1809000000
2021-08-18,4.9259000000,4.2021000000
2021-08-19,4.9278000000,4.2143000000
2021-08-20,4.9338000000,4.2258000000
2021-08-21,4.9338000000,4.2258000000
2021-08-22,4.9338000000,4.2258000000
2021-08-23,4.9335000000,4.2079000000
2021-08-24,4.9286000000,4.2001000000
2021-08-25,4.9284000000,4.1938000000
2021-08-26,4.9306000000,4.1898000000
2021-08-27,4.9334000000,4.1970000000
2021-08-28,4.9334000000,4.1970000000
2021-08-29,4.9334000000,4.1970000000
2021-08-30,4.9349000000,4.1837000000
2021-08-31,4.9348000000,4.1741000000
2021-09-01,4.9345000000,4.1756000000
2021-09-02,4.9386000000,4.1672000000
2021-09-03,4.9416000000,4.1633000000
2021-09-04,4.9416000000,4.1633000000
2021-09-05,4.9416000000,4.1633000000
2021-09-06,4.9475000000,4.1718000000
2021-09-07,4.9488000000,4.1693000000
2021-09-08,4.9479000000,4.1882000000
2021-09-09,4.9482000000,4.1824000000
2021-09-10,4.9432000000,4.1754000000
2021-09-11,4.9432000000,4.1754000000
2021-09-12,4.9432000000,4.1754000000
2021-09-13,4.9444000000,4.1944000000
2021-09-14,4.9475000000,4.1877000000
2021-09-15,4.9481000000,4.1843000000
2021-09-16,4.9482000000,4.2041000000
2021-09-17,4.9473000000,4.1999000000
2021-09-18,4.9473000000,4.1999000000
2021-09-19,4.9473000000,4.1999000000
2021-09-20,4.9481000000,4.2275000000
2021-09-21,4.9485000000,4.2171000000
2021-09-22,4.9495000000,4.2188000000
2021-09-23,4.9490000000,4.2218000000
2021-09-24,4.9491000000,4.2167000000
2021-09-25,4.9491000000,4.2167000000
2021-09-26,4.9491000000,4.2167000000
2021-09-27,4.9488000000,4.2297000000
2021-09-28,4.9481000000,4.2382000000
2021-09-29,4.9480000000,4.2432000000
2021-09-30,4.9471000000,4.2653000000
2021-10-01,4.9479000000,4.2728000000
2021-10-02,4.9479000000,4.2728000000
2021-10-03,4.9479000000,4.2728000000
2021-10-04,4.9469000000,4.2609000000
2021-10-05,4.9485000000,4.2659000000
2021-10-06,4.9483000000,4.2859000000
2021-10-07,4.9475000000,4.2793000000
2021-10-08,4.9470000000,4.2763000000
2021-10-09,4.9470000000,4.2763000000
2021-10-10,4.9470000000,4.2763000000
2021-10-11,4.9486000000,4.2830000000
2021-10-12,4.9485000000,4.2811000000
2021-10-13,4.9490000000,4.2828000000
2021-10-14,4.9488000000,4.2627000000
2021-10-15,4.9484000000,4.2646000000
2021-10-16,4.9484000000,4.2646000000
2021-10-17,4.9484000000,4.2646000000
2021-10-18,4.9481000000,4.2724000000
2021-10-19,4.9490000000,4.2444000000
2021-10-20,4.9488000000,4.2570000000
2021-10-21,4.9470000000,4.2484000000
2021-10-22,4.9467000000,4.2501000000
2021-10-23,4.9467000000,4.2501000000
2021-10-24,4.9467000000,4.2501000000
2021-10-25,4.9472000000,4.2560000000
2021-10-26,4.9476000000,4.2587000000
2021-10-27,4.9486000000,4.2693000000
2021-10-28,4.9490000000,4.2715000000
2021-10-29,4.9489000000,4.2471000000
2021-10-30,4.9489000000,4.2471000000
2021-10-31,4.9489000000,4.2471000000
2021-11-01,4.9488000000,4.2769000000
2021-11-02,4.9487000000,4.2650000000
2021-11-03,4.9490000000,4.2704000000
2021-11-04,4.9486000000,4.2852000000
2021-11-05,4.9485000000,4.2904000000
2021-11-06,4.9485000000,4.2904000000
2021-11-07,4.9485000000,4.2904000000
2021-11-08,4.9489000000,4.2772000000
2021-11-09,4.9482000000,4.2688000000
2021-11-10,4.9490000000,4.2758000000
2021-11-11,4.9489000000,4.3175000000
2021-11-12,4.9476000000,4.3235000000
2021-11-13,4.9476000000,4.3235000000
2021-11-14,4.9476000000,4.3235000000
2021-11-15,4.9489000000,4.3218000000
2021-11-16,4.9487000000,4.3568000000
2021-11-17,4.9491000000,4.3747000000
2021-11-18,4.9488000000,4.3642000000
2021-11-19,4.9490000000,4.3793000000
2021-11-20,4.9490000000,4.3793000000
2021-11-21,4.9490000000,4.3793000000
2021-11-22,4.9491000000,4.3863000000
2021-11-23,4.9487000000,4.3957000000
2021-11-24,4.9491000000,4.4127000000
2021-11-25,4.9490000000,4.4097000000
2021-11-26,4.9491000000,4.3869000000
2021-11-27,4.9491000000,4.3869000000
2021-11-28,4.9491000000,4.3869000000
2021-11-29,4.9490000000,4.3853000000
2021-11-30,4.9490000000,4.3853000000
2021-12-01,4.9490000000,4.3853000000
2021-12-02,4.9490000000,4.3688000000
2021-12-03,4.9487000000,4.3767000000
2021-12-04,4.9487000000,4.3767000000
2021-12-05,4.9487000000,4.3767000000
2021-12-06,4.9483000000,4.3786000000
2021-12-07,4.9485000000,4.3946000000
2021-12-08,4.9488000000,4.3820000000
2021-12-09,4.9491000000,4.3743000000
2021-12-10,4.9490000000,4.3923000000
2021-12-11,4.9490000000,4.3923000000
2021-12-12,4.9490000000,4.3923000000
2021-12-13,4.9491000000,4.3933000000
2021-12-14,4.9492000000,4.3734000000
2021-12-15,4.9489000000,4.3937000000
2021-12-16,4.9491000000,4.3793000000
2021-12-17,4.9492000000,4.3703000000
2021-12-18,4.9492000000,4.3703000000
2021-12-19,4.9492000000,4.3703000000
2021-12-20,4.9488000000,4.3917000000
2021-12-21,4.9491000000,4.3821000000
2021-12-22,4.9489000000,4.3815000000
2021-12-23,4.9488000000,4.3677000000
2021-12-24,4.9490000000,4.3655000000
2021-12-25,4.9490000000,4.3655000000
2021-12-26,4.9490000000,4.3655000000
2021-12-27,4.9492000000,4.3725000000
2021-12-28,4.9491000000,4.3683000000
2021-12-29,4.9490000000,4.3849000000
2021-12-30,4.9486000000,4.3735000000
2021-12-31,4.9481000000,4.3707000000
2022-01-01,4.9481000000,4.3707000000
2022-01-02,4.9481000000,4.3707000000
2022-01-03,4.9474000000,4.3559000000
2022-01-04,4.9464000000,4.3779000000
2022-01-05,4.9460000000,4.3739000000
2022-01-06,4.9431000000,4.3708000000
2022-01-07,4.9436000000,4.3720000000
2022-01-08,4.9436000000,4.3720000000
2022-01-09,4.9436000000,4.3720000000
2022-01-10,4.9439000000,4.3647000000
2022-01-11,4.9452000000,4.3637000000
2022-01-12,4.9445000000,4.3541000000
2022-01-13,4.9435000000,4.3131000000
2022-01-14,4.9432000000,4.3142000000
2022-01-15,4.9432000000,4.3142000000
2022-01-16,4.9432000000,4.3142000000
2022-01-17,4.9440000000,4.3296000000
2022-01-18,4.9445000000,4.3401000000
2022-01-19,4.9447000000,4.3575000000
2022-01-20,4.9452000000,4.3585000000
2022-01-21,4.9449000000,4.3614000000
2022-01-22,4.9449000000,4.3614000000
2022-01-23,4.9449000000,4.3614000000
2022-01-24,4.9449000000,4.3614000000
2022-01-25,4.9440000000,4.3816000000
2022-01-26,4.9443000000,4.3840000000
2022-01-27,4.9453000000,4.4182000000
2022-01-28,4.9459000000,4.4424000000
2022-01-29,4.9459000000,4.4424000000
2022-01-30,4.9459000000,4.4424000000
2022-01-31,4.9468000000,4.4284000000
2022-02-01,4.9464000000,4.3941000000
2022-02-02,4.9462000000,4.3731000000
2022-02-03,4.9457000000,4.3845000000
2022-02-04,4.9462000000,4.3153000000
2022-02-05,4.9462000000,4.3153000000
2022-02-06,4.9462000000,4.3153000000
2022-02-07,4.9460000000,4.3301000000
2022-02-08,4.9458000000,4.3306000000
2022-02-09,4.9459000000,4.3233000000
2022-02-10,4.9450000000,4.3218000000
2022-02-11,4.9447000000,4.3392000000
2022-02-12,4.9447000000,4.3392000000
2022-02-13,4.9447000000,4.3392000000
2022-02-14,4.9455000000,4.3702000000
2022-02-15,4.9434000000,4.3554000000
2022-02-16,4.9405000000,4.3406000000
2022-02-17,4.9439000000,4.3474000000
2022-02-18,4.9445000000,4.3516000000
2022-02-19,4.9445000000,4.3516000000
2022-02-20,4.9445000000,4.3516000000
2022-02-21,4.9447000000,4.3529000000
2022-02-22,4.9458000000,4.3579000000
2022-02-23,4.9463000000,4.3564000000
2022-02-24,4.9489000000,4.4262000000
2022-02-25,4.9479000000,4.4271000000
2022-02-26,4.9479000000,4.4271000000
2022-02-27,4.9479000000,4.4271000000
2022-02-28,4.9480000000,4.4218000000
2022-03-01,4.9487000000,4.4256000000
2022-03-02,4.9490000000,4.4590000000
2022-03-03,4.9489000000,4.4635000000
2022-03-04,4.9491000000,4.4984000000
2022-03-05,4.9491000000,4.4984000000
2022-03-06,4.9491000000,4.4984000000
2022-03-07,4.9490000000,4.5714000000
2022-03-08,4.9492000000,4.5493000000
2022-03-09,4.9490000000,4.5069000000
2022-03-10,4.9488000000,4.4859000000
2022-03-11,4.9489000000,4.5076000000
2022-03-12,4.9489000000,4.5076000000
2022-03-13,4.9489000000,4.5076000000
2022-03-14,4.9490000000,4.5151000000
2022-03-15,4.9487000000,4.5000000000
2022-03-16,4.9476000000,4.4992000000
2022-03-17,4.9461000000,4.4810000000
2022-03-18,4.9481000000,4.4840000000
2022-03-19,4.9481000000,4.4840000000
2022-03-20,4.9481000000,4.4840000000
2022-03-21,4.9474000000,4.4777000000
2022-03-22,4.9452000000,4.4960000000
2022-03-23,4.9459000000,4.4959000000
2022-03-24,4.9490000000,4.5050000000
2022-03-25,4.9489000000,4.4961000000
2022-03-26,4.9489000000,4.4961000000
2022-03-27,4.9489000000,4.4961000000
2022-03-28,4.9483000000,4.5050000000
2022-03-29,4.9475000000,4.4802000000
2022-03-30,4.9470000000,4.4372000000
2022-03-31,4.9466000000,4.4508000000
2022-04-01,4.9454000000,4.4763000000
2022-04-02,4.9454000000,4.4763000000
2022-04-03,4.9454000000,4.4763000000
2022-04-04,4.9437000000,4.4875000000
2022-04-05,4.9431000000,4.5019000000
2022-04-06,4.9447000000,4.5304000000
2022-04-07,4.9426000000,4.5378000000
2022-04-08,4.9419000000,4.5455000000
2022-04-09,4.9419000000,4.5455000000
2022-04-10,4.9419000000,4.5455000000
2022-04-11,4.9409000000,4.5230000000
2022-04-12,4.9412000000,4.5466000000
2022-04-13,4.9413000000,4.5622000000
2022-04-14,4.9443000000,4.5307000000
2022-04-15,4.9432000000,4.5703000000
2022-04-16,4.9432000000,4.5703000000
2022-04-17,4.9432000000,4.5703000000
2022-04-18,4.9416000000,4.5789000000
2022-04-19,4.9415000000,4.5750000000
2022-04-20,4.9422000000,4.5496000000
2022-04-21,4.9441000000,4.5321000000
2022-04-22,4.9441000000,4.5321000000
2022-04-23,4.9441000000,4.5321000000
2022-04-24,4.9441000000,4.5321000000
2022-04-25,4.9441000000,4.5321000000
2022-04-26,4.9457000000,4.6265000000
2022-04-27,4.9474000000,4.6601000000
2022-04-28,4.9475000000,4.7005000000
2022-04-29,4.9480000000,4.6774000000
2022-04-30,4.9480000000,4.6774000000
2022-05-01,4.9480000000,4.6774000000
2022-05-02,4.9476000000,4.7010000000
2022-05-03,4.9469000000,4.7077000000
2022-05-04,4.9471000000,4.7017000000
2022-05-05,4.9486000000,4.6711000000
2022-05-06,4.9490000000,4.6812000000
2022-05-07,4.9490000000,4.6812000000
2022-05-08,4.9490000000,4.6812000000
2022-05-09,4.9469000000,4.7013000000
2022-05-10,4.9457000000,4.6865000000
2022-05-11,4.9479000000,4.6866000000
2022-05-12,4.9480000000,4.7424000000
2022-05-13,4.9458000000,4.7643000000
2022-05-14,4.9458000000,4.7643000000
2022-05-15,4.9458000000,4.7643000000
2022-05-16,4.9469000000,4.7475000000
2022-05-17,4.9477000000,4.7247000000
2022-05-18,4.9472000000,4.7020000000
2022-05-19,4.9474000000,4.7141000000
2022-05-20,4.9477000000,4.6725000000
2022-05-21,4.9477000000,4.6725000000
2022-05-22,4.9477000000,4.6725000000
2022-05-23,4.9472000000,4.6322000000
2022-05-24,4.9457000000,4.6170000000
2022-05-25,4.9417000000,4.6288000000
2022-05-26,4.9423000000,4.6194000000
2022-05-27,4.9429000000,4.6098000000
2022-05-28,4.9429000000,4.6098000000
2022-05-29,4.9429000000,4.6098000000
2022-05-30,4.9438000000,4.5912000000
2022-05-31,4.9430000000,4.6037000000
2022-06-01,4.9430000000,4.6037000000
2022-06-02,4.9411000000,4.6235000000
2022-06-03,4.9427000000,4.5996000000
2022-06-04,4.9427000000,4.5996000000
2022-06-05,4.9427000000,4.5996000000
2022-06-06,4.9419000000,4.6003000000
2022-06-07,4.9426000000,4.6260000000
2022-06-08,4.9456000000,4.6195000000
2022-06-09,4.9454000000,4.6139000000
2022-06-10,4.9432000000,4.6665000000
2022-06-11,4.9432000000,4.6665000000
2022-06-12,4.9432000000,4.6665000000
2022-06-13,4.9432000000,4.6665000000
2022-06-14,4.9439000000,4.7337000000
2022-06-15,4.9449000000,4.7162000000
2022-06-16,4.9443000000,4.7464000000
2022-06-17,4.9472000000,4.7049000000
2022-06-18,4.9472000000,4.7049000000
2022-06-19,4.9472000000,4.7049000000
2022-06-20,4.9448000000,4.6937000000
2022-06-21,4.9475000000,4.6794000000
2022-06-22,4.9469000000,4.7042000000
2022-06-23,4.9464000000,4.7068000000
2022-06-24,4.9471000000,4.6905000000
2022-06-25,4.9471000000,4.6905000000
2022-06-26,4.9471000000,4.6905000000
2022-06-27,4.9459000000,4.6730000000
2022-06-28,4.9457000000,4.6715000000
2022-06-29,4.9430000000,4.7005000000
2022-06-30,4.9454000000,4.7424000000
2022-07-01,4.9461000000,4.7286000000
2022-07-02,4.9461000000,4.7286000000
2022-07-03,4.9461000000,4.7286000000
2022-07-04,4.9448000000,4.7348000000
2022-07-05,4.9449000000,4.8088000000
2022-07-06,4.9454000000,4.8344000000
2022-07-07,4.9451000000,4.8462000000
2022-07-08,4.9439000000,4.8858000000
2022-07-09,4.9439000000,4.8858000000
2022-07-10,4.9439000000,4.8858000000
2022-07-11,4.9430000000,4.8926000000
2022-07-12,4.9411000000,4.9391000000
2022-07-13,4.9414000000,4.9222000000
2022-07-14,4.9418000000,4.9251000000
2022-07-15,4.9408000000,4.9192000000
2022-07-16,4.9408000000,4.9192000000
2022-07-17,4.9408000000,4.9192000000
2022-07-18,4.9390000000,4.8651000000
2022-07-19,4.9395000000,4.8195000000
2022-07-20,4.9399000000,4.8222000000
2022-07-21,4.9391000000,4.8513000000
2022-07-22,4.9324000000,4.8564000000
2022-07-23,4.9324000000,4.8564000000
2022-07-24,4.9324000000,4.8564000000
2022-07-25,4.9310000000,4.8133000000
2022-07-26,4.9328000000,4.8461000000
2022-07-27,4.9337000000,4.8620000000
2022-07-28,4.9353000000,4.8509000000
2022-07-29,4.9351000000,4.8412000000
2022-07-30,4.9351000000,4.8412000000
2022-07-31,4.9351000000,4.8412000000
2022-08-01,4.9287000000,4.8019000000
2022-08-02,4.9262000000,4.8122000000
2022-08-03,4.9252000000,4.8348000000
2022-08-04,4.9263000000,4.8325000000
2022-08-05,4.9264000000,4.8175000000
2022-08-06,4.9264000000,4.8175000000
2022-08-07,4.9264000000,4.8175000000
2022-08-08,4.9210000000,4.8330000000
2022-08-09,4.9050000000,4.7905000000
2022-08-10,4.9132000000,4.8027000000
2022-08-11,4.9090000000,4.7494000000
2022-08-12,4.8909000000,4.7450000000
2022-08-13,4.8909000000,4.7450000000
2022-08-14,4.8909000000,4.7450000000
2022-08-15,4.8909000000,4.7450000000
2022-08-16,4.8831000000,4.8176000000
2022-08-17,4.8849000000,4.8018000000
2022-08-18,4.8793000000,4.8008000000
2022-08-19,4.8806000000,4.8447000000
2022-08-20,4.8806000000,4.8447000000
2022-08-21,4.8806000000,4.8447000000
2022-08-22,4.8853000000,4.8814000000
2022-08-23,4.8851000000,4.9225000000
2022-08-24,4.8818000000,4.9078000000
2022-08-25,4.8756000000,4.8751000000
2022-08-26,4.8734000000,4.8739000000
2022-08-27,4.8734000000,4.8739000000
2022-08-28,4.8734000000,4.8739000000
2022-08-29,4.8707000000,4.8917000000
2022-08-30,4.8652000000,4.8497000000
2022-08-31,4.8605000000,4.8707000000
2022-09-01,4.8525000000,4.8375000000
2022-09-02,4.8344000000,4.8383000000
2022-09-03,4.8344000000,4.8383000000
2022-09-04,4.8344000000,4.8383000000
2022-09-05,4.8215000000,4.8579000000
2022-09-06,4.8287000000,4.8481000000
2022-09-07,4.8580000000,4.9031000000
2022-09-08,4.8707000000,4.8697000000
2022-09-09,4.8936000000,4.8528000000
2022-09-10,4.8936000000,4.8528000000
2022-09-11,4.8936000000,4.8528000000
2022-09-12,4.9047000000,4.8284000000
2022-09-13,4.9216000000,4.8424000000
2022-09-14,4.9247000000,4.9217000000
2022-09-15,4.9259000000,4.9289000000
2022-09-16,4.9253000000,4.9376000000
2022-09-17,4.9253000000,4.9376000000
2022-09-18,4.9253000000,4.9376000000
2022-09-19,4.9226000000,4.9364000000
2022-09-20,4.9313000000,4.9303000000
2022-09-21,4.9436000000,4.9764000000
2022-09-22,4.9412000000,5.0103000000
2022-09-23,4.9437000000,5.0679000000
2022-09-24,4.9437000000,5.0679000000
2022-09-25,4.9437000000,5.0679000000
2022-09-26,4.9427000000,5.1135000000
2022-09-27,4.9437000000,5.1379000000
2022-09-28,4.9479000000,5.1794000000
